time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
4.03;videos/cuts_train/fall05.mp4;fallen;(84.04, 211.19);(197.56, 225.85);(84.04, 204.9);(90.33, 205.2);(139.75, 201.01);(90.33, 224.95);(96.32, 228.54);(137.06, 166.0);(137.06, 166.0);(96.92, 201.91);(95.12, 202.51);(100.21, 209.09);(150.83, 229.44);(137.36, 165.7);(150.83, 192.33);(103.51, 205.8);(176.59, 205.8)
4.13;videos/cuts_train/fall05.mp4;fallen;(145.2, 189.2);(209.29, 236.85);(209.29, 236.85);(92.19, 206.28);(149.69, 236.85);(92.49, 222.76);(209.29, 236.85);(135.62, 164.02);(135.92, 163.73);(129.03, 142.45);(137.42, 202.69);(93.69, 223.36);(105.37, 216.17);(138.01, 164.32);(151.79, 195.19);(129.03, 142.45);(183.83, 215.87)
4.17;videos/cuts_train/fall05.mp4;fallen;(168.69, 235.95);(170.49, 230.26);(168.99, 230.26);(93.08, 205.41);(170.19, 235.95);(111.98, 197.32);(110.78, 196.72);(137.48, 164.98);(137.78, 164.68);(130.28, 142.52);(129.98, 143.42);(105.38, 211.7);(111.98, 214.09);(140.18, 166.48);(153.69, 195.23);(130.58, 141.92);(154.59, 228.77)
4.2;videos/cuts_train/fall05.mp4;fallen;(146.63, 190.48);(82.85, 144.02);(82.85, 144.02);(95.12, 202.47);(146.63, 194.38);(111.59, 196.78);(110.1, 196.48);(137.65, 165.0);(137.65, 164.7);(130.46, 143.72);(130.46, 144.02);(94.52, 223.46);(105.6, 218.66);(139.74, 165.3);(155.61, 194.98);(130.76, 142.82);(157.71, 228.25)
4.23;videos/cuts_train/fall05.mp4;fallen;(147.59, 191.84);(216.6, 238.25);(191.1, 227.47);(129.58, 149.02);(216.6, 238.25);(158.99, 196.63);(113.68, 230.16);(139.48, 165.49);(139.18, 164.59);(99.27, 198.43);(156.89, 227.17);(93.57, 222.98);(107.98, 215.79);(140.08, 166.09);(157.79, 195.13);(190.5, 227.17);(158.69, 227.47)
4.27;videos/cuts_train/fall05.mp4;fallen;(148.85, 191.82);(219.62, 239.06);(219.62, 239.06);(219.62, 236.07);(219.62, 235.47);(97.88, 216.04);(97.58, 217.53);(139.86, 167.3);(139.56, 167.0);(120.67, 190.32);(139.56, 202.88);(107.78, 200.19);(138.06, 232.18);(139.86, 167.3);(161.45, 194.51);(191.43, 226.5);(168.34, 229.19)
4.3;videos/cuts_train/fall05.mp4;fallen;(150.78, 192.69);(171.19, 238.86);(174.19, 229.57);(102.77, 235.86);(174.49, 230.17);(97.67, 216.38);(97.67, 215.48);(141.78, 168.11);(141.48, 167.81);(139.68, 204.39);(142.08, 203.79);(108.17, 205.58);(160.09, 234.97);(141.78, 167.81);(164.29, 195.69);(191.29, 227.17);(212.3, 232.87)
4.33;videos/cuts_train/fall05.mp4;fallen;(105.4, 190.77);(100.6, 238.6);(100.6, 238.6);(98.5, 235.31);(99.1, 235.31);(94.3, 218.27);(98.8, 218.27);(141.99, 170.14);(95.8, 216.48);(138.69, 203.03);(139.29, 202.73);(105.4, 208.71);(160.89, 233.52);(165.39, 194.96);(165.69, 196.15);(191.49, 226.64);(203.19, 235.61)
4.37;videos/cuts_train/fall05.mp4;fallen;(108.13, 188.03);(202.31, 230.87);(204.41, 230.87);(97.03, 234.17);(98.83, 235.36);(135.72, 151.18);(200.21, 238.66);(140.82, 173.05);(146.22, 229.37);(128.52, 190.13);(130.32, 189.83);(109.03, 204.21);(163.62, 215.59);(167.52, 197.02);(167.82, 196.72);(208.31, 232.67);(201.41, 234.17)
4.43;videos/cuts_train/fall05.mp4;fallen;(142.61, 177.71);(175.3, 235.03);(175.9, 232.94);(140.21, 191.74);(140.21, 192.64);(101.52, 210.25);(191.49, 233.54);(143.81, 180.4);(142.31, 180.1);(163.9, 232.05);(139.91, 199.8);(98.82, 216.82);(169.6, 231.45);(170.2, 197.12);(169.3, 200.7);(192.39, 225.48);(207.99, 233.54)
4.5;videos/cuts_train/fall05.mp4;fallen;(145.09, 184.07);(145.39, 184.07);(141.2, 184.07);(143.29, 184.07);(180.44, 231.41);(195.12, 233.21);(197.22, 233.21);(112.44, 220.33);(124.42, 186.77);(147.49, 194.56);(147.49, 194.56);(182.54, 219.73);(170.26, 231.41);(173.55, 196.35);(171.45, 198.45);(188.53, 220.62);(145.69, 194.26)
0.0;videos/cuts_train/fall06.mp4;sitting;(214.52, 81.2);(216.92, 75.2);(212.12, 77.0);(231.3, 68.3);(231.3, 68.6);(254.08, 88.7);(227.71, 98.6);(269.66, 121.7);(227.71, 138.8);(240.59, 147.8);(219.31, 152.0);(252.58, 152.3);(230.1, 149.3);(220.51, 175.1);(198.94, 171.8);(238.79, 216.5);(234.0, 211.4)
0.03;videos/cuts_train/fall06.mp4;sitting;(213.15, 79.34);(215.84, 74.55);(211.05, 75.74);(230.54, 68.55);(230.54, 68.85);(254.82, 88.92);(225.74, 98.51);(269.52, 121.88);(227.24, 139.55);(241.33, 146.74);(217.94, 153.03);(254.22, 152.43);(230.24, 149.74);(221.24, 175.2);(199.35, 172.5);(239.83, 216.84);(234.13, 211.15)
0.07;videos/cuts_train/fall06.mp4;sitting;(212.54, 81.33);(214.94, 75.64);(209.85, 76.84);(228.72, 68.45);(229.02, 68.75);(253.59, 89.12);(222.73, 98.12);(269.47, 121.79);(226.02, 139.77);(241.6, 146.67);(218.53, 152.66);(253.29, 152.06);(229.02, 149.36);(223.03, 175.44);(200.26, 172.74);(239.81, 216.5);(234.41, 212.0)
0.1;videos/cuts_train/fall06.mp4;sitting;(211.38, 79.96);(213.47, 75.16);(208.68, 76.36);(227.55, 68.56);(227.85, 68.86);(253.59, 89.26);(220.96, 97.95);(268.87, 120.74);(225.75, 139.04);(241.02, 146.84);(217.37, 153.13);(253.3, 151.03);(228.44, 149.84);(222.46, 174.43);(200.3, 173.23);(239.82, 217.01);(234.43, 212.22)
0.13;videos/cuts_train/fall06.mp4;sitting;(210.98, 81.05);(212.78, 75.36);(208.28, 77.46);(226.88, 69.66);(226.88, 69.96);(251.78, 90.04);(219.98, 96.64);(268.87, 120.62);(222.68, 130.81);(240.98, 147.29);(216.68, 152.99);(251.18, 150.89);(227.18, 149.69);(222.68, 173.67);(200.79, 173.37);(240.08, 216.83);(234.08, 212.04)
0.17;videos/cuts_train/fall06.mp4;sitting;(208.54, 79.05);(211.53, 74.25);(205.54, 74.85);(226.2, 69.16);(226.2, 69.76);(251.06, 88.94);(218.72, 97.94);(269.02, 120.72);(220.21, 134.51);(241.47, 147.11);(214.82, 155.8);(251.95, 151.3);(227.7, 150.1);(224.71, 175.29);(201.05, 173.49);(240.58, 217.86);(234.59, 211.26)
0.2;videos/cuts_train/fall06.mp4;sitting;(207.32, 79.13);(210.61, 73.13);(204.32, 74.63);(225.58, 69.53);(225.58, 69.83);(250.73, 89.02);(218.99, 99.21);(269.59, 119.6);(219.29, 135.19);(241.45, 148.08);(216.3, 154.38);(253.42, 149.58);(227.97, 148.68);(224.98, 175.67);(201.03, 175.37);(240.25, 217.94);(234.26, 211.64)
0.23;videos/cuts_train/fall06.mp4;sitting;(206.05, 78.81);(209.64, 74.31);(203.36, 75.21);(224.61, 69.52);(224.31, 70.42);(250.05, 89.0);(217.13, 98.88);(269.21, 119.86);(219.82, 132.45);(241.37, 148.63);(215.33, 155.82);(253.64, 150.43);(228.8, 149.53);(224.31, 175.6);(201.86, 175.6);(240.17, 217.26);(235.09, 212.16)
0.27;videos/cuts_train/fall06.mp4;sitting;(203.66, 75.31);(208.75, 69.92);(201.26, 71.71);(223.13, 70.22);(222.83, 71.42);(248.58, 89.11);(215.04, 99.3);(268.95, 120.6);(219.83, 132.59);(241.99, 148.49);(215.34, 155.68);(253.38, 149.69);(227.62, 149.09);(226.12, 175.78);(202.16, 176.08);(240.5, 216.86);(233.91, 211.46)
0.3;videos/cuts_train/fall06.mp4;sitting;(202.93, 75.43);(207.42, 71.23);(199.94, 72.13);(222.99, 69.43);(223.29, 69.73);(248.44, 89.52);(213.41, 99.41);(268.79, 120.09);(218.2, 132.98);(241.85, 148.87);(215.5, 153.96);(252.63, 149.47);(227.48, 149.17);(226.28, 176.15);(201.43, 177.04);(240.05, 216.91);(235.26, 210.32)
0.33;videos/cuts_train/fall06.mp4;sitting;(203.77, 81.25);(206.77, 76.75);(200.77, 77.65);(221.44, 71.06);(221.44, 71.35);(248.11, 89.94);(213.06, 100.43);(268.48, 120.51);(217.85, 137.59);(241.81, 149.28);(216.65, 154.68);(251.4, 150.48);(228.03, 150.48);(225.94, 176.56);(201.07, 178.36);(240.02, 216.72);(235.52, 209.23)
0.37;videos/cuts_train/fall06.mp4;sitting;(201.52, 76.58);(205.42, 71.78);(198.53, 73.58);(220.99, 71.19);(220.99, 71.78);(246.76, 90.08);(211.71, 100.58);(268.33, 120.67);(216.2, 136.57);(242.27, 149.16);(213.21, 156.06);(250.65, 152.16);(227.89, 151.86);(229.08, 179.15);(200.92, 179.15);(240.17, 217.24);(235.67, 210.04)
0.4;videos/cuts_train/fall06.mp4;sitting;(200.01, 78.39);(204.21, 73.89);(197.61, 74.79);(220.41, 72.39);(219.81, 72.99);(247.41, 90.09);(210.21, 99.99);(267.82, 120.68);(212.61, 133.58);(239.31, 152.48);(210.51, 156.08);(250.71, 152.48);(224.31, 152.48);(229.11, 178.57);(200.61, 179.17);(240.51, 217.57);(234.21, 210.37)
0.43;videos/cuts_train/fall06.mp4;sitting;(199.32, 80.44);(202.62, 74.44);(196.93, 76.84);(218.5, 72.04);(218.5, 72.94);(244.87, 90.63);(208.91, 100.82);(267.35, 120.61);(210.41, 130.5);(241.58, 150.29);(209.21, 154.19);(251.17, 150.89);(226.29, 150.89);(228.99, 177.87);(200.52, 179.67);(239.48, 217.45);(235.29, 209.95)
0.47;videos/cuts_train/fall06.mp4;sitting;(199.0, 83.19);(202.3, 77.8);(196.9, 79.3);(217.28, 73.61);(217.28, 73.91);(245.74, 90.99);(207.69, 101.47);(267.01, 120.65);(210.39, 133.53);(240.65, 151.21);(207.69, 155.11);(250.23, 150.91);(226.86, 152.11);(230.76, 179.68);(200.5, 179.38);(240.05, 217.73);(234.95, 209.64)
0.5;videos/cuts_train/fall06.mp4;sitting;(197.31, 79.19);(200.91, 74.69);(194.31, 75.89);(216.21, 73.49);(216.21, 73.79);(243.51, 90.88);(206.61, 102.87);(265.71, 119.66);(207.51, 130.45);(242.31, 150.83);(206.31, 154.43);(250.11, 152.63);(225.51, 152.93);(232.71, 181.41);(200.61, 179.31);(240.51, 217.08);(235.11, 210.19)
0.53;videos/cuts_train/fall06.mp4;sitting;(195.17, 80.73);(199.36, 75.63);(193.08, 77.43);(214.61, 74.13);(214.01, 74.73);(242.12, 90.92);(205.64, 102.91);(264.55, 119.99);(206.24, 131.68);(241.82, 150.87);(204.74, 156.26);(249.6, 151.16);(225.08, 151.16);(233.15, 182.34);(200.25, 179.94);(240.63, 217.41);(234.05, 209.91)
0.57;videos/cuts_train/fall06.mp4;sitting;(193.79, 81.81);(197.68, 76.71);(191.69, 78.81);(212.67, 74.91);(212.67, 75.21);(241.14, 91.11);(203.68, 103.71);(263.02, 120.2);(205.17, 131.6);(242.04, 151.1);(203.38, 155.6);(250.43, 148.1);(224.96, 149.0);(233.95, 180.8);(199.78, 180.8);(240.54, 218.3);(233.95, 209.9)
0.6;videos/cuts_train/fall06.mp4;sitting;(195.18, 87.08);(197.28, 81.39);(191.89, 82.88);(211.66, 75.39);(211.66, 75.69);(240.11, 91.58);(203.27, 102.96);(262.58, 120.34);(204.77, 130.83);(241.01, 151.51);(202.37, 155.1);(248.8, 148.81);(223.64, 149.11);(234.72, 182.67);(198.78, 181.18);(240.11, 216.84);(233.23, 209.05)
0.63;videos/cuts_train/fall06.mp4;sitting;(194.32, 88.71);(196.11, 83.32);(191.32, 85.11);(210.17, 76.42);(210.17, 76.72);(237.1, 92.0);(201.5, 101.89);(261.63, 120.77);(203.59, 131.85);(241.29, 151.62);(202.09, 154.32);(242.49, 145.33);(221.24, 148.03);(234.71, 182.78);(199.1, 183.08);(240.09, 217.84);(233.51, 210.35)
0.67;videos/cuts_train/fall06.mp4;sitting;(191.43, 87.75);(194.42, 83.26);(188.73, 84.16);(208.2, 77.56);(208.2, 77.56);(236.05, 93.45);(199.81, 103.65);(258.21, 122.84);(202.81, 132.44);(239.64, 151.03);(201.61, 154.63);(244.43, 148.63);(220.77, 149.23);(234.85, 183.42);(198.31, 183.12);(240.84, 217.3);(233.95, 208.61)
0.7;videos/cuts_train/fall06.mp4;sitting;(188.8, 86.96);(192.1, 81.26);(185.81, 83.06);(207.06, 77.36);(207.66, 77.66);(233.7, 93.56);(198.38, 104.95);(257.05, 123.55);(200.48, 133.74);(238.19, 152.34);(198.68, 156.83);(241.79, 146.64);(219.34, 149.94);(234.9, 183.83);(198.38, 184.13);(240.29, 217.11);(233.4, 209.62)
0.73;videos/cuts_train/fall06.mp4;sitting;(187.03, 88.61);(190.33, 84.41);(184.03, 85.01);(204.42, 79.02);(204.12, 79.32);(232.6, 94.31);(196.62, 106.01);(255.39, 124.01);(198.72, 134.2);(237.1, 151.9);(196.62, 157.6);(242.19, 151.9);(217.61, 152.5);(233.8, 183.99);(197.22, 183.99);(240.1, 217.29);(233.5, 210.39)
0.77;videos/cuts_train/fall06.mp4;sitting;(185.24, 92.19);(188.24, 88.0);(182.84, 88.6);(202.33, 80.5);(202.63, 80.5);(230.8, 96.39);(194.23, 106.89);(253.59, 124.28);(196.63, 135.98);(233.8, 153.67);(194.83, 159.67);(241.6, 151.57);(215.52, 153.37);(233.5, 183.66);(196.33, 183.96);(239.8, 219.35);(232.0, 210.35)
0.8;videos/cuts_train/fall06.mp4;fall;(181.66, 90.94);(185.26, 86.44);(178.66, 87.34);(198.75, 82.54);(198.75, 83.44);(229.03, 97.54);(192.16, 110.74);(251.52, 125.74);(194.85, 138.34);(232.03, 153.64);(192.75, 163.24);(238.63, 151.84);(217.94, 154.54);(233.53, 185.14);(196.05, 184.84);(240.72, 216.63);(232.33, 210.63)
0.83;videos/cuts_train/fall06.mp4;fall;(177.86, 93.54);(181.16, 88.45);(174.86, 89.34);(195.85, 84.85);(195.85, 85.15);(225.24, 99.24);(189.55, 110.93);(248.33, 125.91);(191.65, 138.2);(228.54, 154.99);(188.96, 163.38);(236.93, 151.99);(213.24, 154.09);(232.14, 184.66);(193.15, 184.36);(240.53, 215.83);(231.84, 209.54)
0.87;videos/cuts_train/fall06.mp4;fall;(178.95, 99.85);(180.44, 95.35);(175.95, 95.95);(193.64, 86.66);(178.05, 95.95);(221.83, 98.95);(186.74, 113.94);(244.92, 125.93);(189.44, 140.62);(223.63, 155.6);(187.04, 164.0);(234.12, 152.91);(211.33, 157.1);(231.12, 185.28);(190.04, 187.08);(235.02, 212.86);(231.72, 210.76)
0.9;videos/cuts_train/fall06.mp4;fall;(173.9, 102.08);(175.7, 98.18);(170.9, 98.78);(188.28, 89.49);(188.28, 89.49);(218.25, 100.58);(184.98, 117.06);(241.62, 125.74);(187.08, 143.72);(219.74, 155.4);(183.19, 167.69);(235.33, 150.61);(213.45, 158.1);(229.33, 184.16);(187.98, 188.06);(239.82, 215.02);(230.53, 209.63)
0.93;videos/cuts_train/fall06.mp4;fall;(168.74, 102.74);(171.44, 97.94);(165.15, 98.24);(184.34, 92.55);(184.34, 92.85);(213.43, 103.04);(181.94, 119.22);(235.32, 127.31);(184.04, 145.88);(213.13, 159.07);(180.14, 168.95);(229.92, 153.67);(207.73, 158.77);(225.73, 184.23);(184.34, 189.93);(239.82, 214.19);(229.32, 208.5)
0.97;videos/cuts_train/fall06.mp4;fall;(164.85, 105.34);(166.35, 100.25);(162.46, 101.45);(180.42, 95.45);(181.32, 95.45);(207.97, 103.54);(179.52, 122.43);(230.72, 132.02);(180.72, 149.4);(206.47, 158.99);(175.93, 171.88);(227.73, 152.1);(204.67, 159.59);(222.64, 183.27);(181.02, 190.46);(238.2, 218.03);(230.42, 210.24)
1.0;videos/cuts_train/fall06.mp4;fall;(162.97, 109.43);(164.16, 104.33);(159.38, 104.93);(177.63, 97.73);(161.77, 104.93);(203.67, 105.53);(175.54, 124.42);(225.21, 134.32);(177.93, 153.21);(201.27, 162.21);(171.05, 175.71);(225.21, 154.41);(204.27, 163.41);(218.33, 185.6);(177.93, 193.7);(237.78, 213.19);(225.81, 206.0)
1.03;videos/cuts_train/fall06.mp4;fall;(159.81, 113.97);(160.11, 108.88);(156.51, 110.97);(173.31, 101.68);(158.31, 108.88);(198.8, 108.88);(168.51, 125.97);(218.29, 140.36);(171.51, 153.56);(189.8, 167.65);(168.21, 180.55);(220.99, 158.06);(197.0, 164.35);(214.69, 187.15);(175.11, 196.44);(237.78, 212.34);(228.18, 206.64)
1.07;videos/cuts_train/fall06.mp4;fall;(154.5, 116.48);(155.7, 111.39);(151.2, 112.88);(168.6, 105.99);(208.81, 166.5);(193.81, 113.48);(170.4, 129.06);(210.31, 144.34);(170.7, 159.31);(177.9, 171.59);(161.7, 184.47);(218.11, 164.11);(192.61, 169.2);(212.11, 188.07);(172.8, 199.45);(237.01, 212.93);(228.31, 208.14)
1.1;videos/cuts_train/fall06.mp4;fall;(151.12, 120.28);(151.42, 115.48);(148.42, 117.28);(164.3, 109.49);(165.8, 108.29);(188.56, 115.18);(166.1, 137.95);(198.75, 148.14);(166.7, 162.52);(163.7, 180.2);(158.61, 182.3);(217.62, 164.92);(186.47, 170.61);(208.34, 189.19);(170.89, 203.27);(236.49, 212.86);(225.71, 209.26)
1.13;videos/cuts_train/fall06.mp4;fall;(225.93, 164.44);(224.43, 159.36);(213.36, 162.65);(227.13, 161.15);(195.69, 171.63);(192.99, 150.98);(164.25, 138.71);(181.32, 158.76);(178.32, 160.55);(157.36, 181.5);(155.86, 182.7);(202.28, 174.02);(192.4, 173.12);(223.84, 196.17);(168.44, 205.44);(236.41, 212.33);(220.24, 208.14)
1.17;videos/cuts_train/fall06.mp4;fall;(140.87, 127.4);(142.97, 122.01);(138.17, 123.51);(155.87, 116.32);(159.47, 116.02);(176.27, 126.81);(163.07, 138.49);(181.67, 160.06);(158.57, 178.03);(178.07, 195.11);(141.17, 189.72);(206.87, 171.74);(208.97, 168.75);(204.77, 190.91);(221.27, 196.9);(235.37, 213.38);(219.47, 213.38)
1.2;videos/cuts_train/fall06.mp4;fall;(135.18, 135.08);(137.28, 129.99);(133.38, 130.88);(145.97, 125.8);(136.98, 128.49);(169.05, 136.27);(155.56, 143.46);(153.46, 181.78);(151.06, 179.68);(137.28, 193.75);(137.28, 193.75);(207.71, 173.39);(209.51, 171.0);(196.32, 187.17);(165.45, 210.82);(204.11, 211.11);(141.17, 217.7)
1.23;videos/cuts_train/fall06.mp4;fall;(130.26, 141.66);(130.56, 135.38);(128.46, 135.68);(141.96, 131.19);(129.96, 135.68);(160.56, 141.66);(148.56, 156.33);(151.26, 181.77);(150.36, 183.87);(178.86, 195.24);(141.96, 216.2);(202.86, 177.28);(180.66, 180.58);(201.96, 195.24);(162.66, 221.88);(233.76, 213.5);(233.16, 213.2)
1.27;videos/cuts_train/fall06.mp4;fall;(126.39, 150.3);(126.99, 143.1);(125.19, 143.7);(136.88, 137.41);(144.67, 135.31);(153.65, 146.7);(153.65, 146.1);(145.87, 186.85);(147.96, 188.95);(175.22, 197.64);(143.47, 214.72);(196.19, 181.76);(196.49, 179.06);(195.3, 196.74);(161.14, 224.91);(227.05, 210.22);(208.48, 212.02)
1.3;videos/cuts_train/fall06.mp4;fall;(119.93, 156.69);(120.23, 152.2);(117.23, 153.69);(131.33, 145.92);(135.53, 144.42);(147.53, 155.79);(145.43, 153.99);(140.63, 191.07);(144.83, 189.58);(173.33, 200.34);(143.03, 216.79);(190.13, 177.32);(191.33, 176.12);(187.43, 197.35);(163.73, 223.97);(229.43, 212.9);(206.33, 215.0)
1.33;videos/cuts_train/fall06.mp4;fall;(133.44, 175.66);(132.24, 172.37);(131.34, 173.56);(136.14, 166.97);(103.74, 163.08);(142.74, 157.99);(148.44, 181.05);(139.14, 195.43);(140.34, 196.92);(168.24, 202.91);(141.24, 218.49);(185.94, 179.55);(173.04, 181.05);(176.64, 196.92);(161.94, 223.28);(226.15, 212.8);(212.04, 216.09)
1.37;videos/cuts_train/fall06.mp4;fall;(130.37, 177.61);(131.57, 174.91);(107.27, 168.62);(115.67, 161.73);(101.27, 168.62);(136.37, 159.34);(133.97, 157.84);(142.67, 192.89);(147.77, 205.17);(167.27, 203.98);(140.57, 217.76);(181.37, 181.21);(162.17, 184.2);(178.37, 198.28);(160.97, 220.75);(224.86, 211.77);(214.36, 217.46)
1.4;videos/cuts_train/fall06.mp4;fallen;(126.99, 186.03);(125.19, 178.84);(122.78, 184.53);(113.78, 168.35);(116.18, 163.56);(131.49, 163.26);(126.99, 162.36);(141.69, 191.72);(141.39, 194.12);(126.99, 216.29);(126.99, 216.59);(177.39, 179.14);(164.79, 184.53);(175.89, 198.91);(158.49, 216.29);(226.0, 209.7);(215.5, 216.59)
1.43;videos/cuts_train/fall06.mp4;fallen;(123.47, 187.46);(123.17, 185.66);(118.68, 186.56);(119.28, 164.38);(107.9, 181.46);(127.37, 165.57);(109.99, 179.97);(140.55, 191.66);(140.55, 192.26);(132.46, 219.84);(127.07, 215.94);(171.7, 180.27);(167.2, 181.46);(176.19, 196.75);(163.01, 220.14);(215.73, 206.05);(206.74, 209.05)
1.63;videos/cuts_train/fall06.mp4;fallen;(110.07, 179.72);(168.7, 185.11);(164.81, 183.91);(102.0, 181.81);(158.53, 176.12);(156.74, 187.81);(147.46, 173.72);(147.16, 202.8);(126.23, 171.62);(116.36, 204.9);(142.38, 198.0);(115.16, 166.82);(118.15, 166.82);(148.66, 204.6);(137.29, 204.9);(113.36, 186.31);(117.55, 206.7)
1.77;videos/cuts_train/fall06.mp4;fallen;(173.56, 178.01);(175.05, 176.22);(171.46, 175.62);(166.67, 172.62);(163.98, 172.62);(163.68, 187.91);(160.69, 184.61);(183.73, 178.01);(125.96, 166.92);(100.52, 204.99);(140.03, 193.6);(137.94, 196.0);(150.21, 199.0);(173.86, 196.0);(136.14, 201.1);(150.81, 209.19);(100.82, 204.99)
1.8;videos/cuts_train/fall06.mp4;fallen;(150.57, 169.72);(151.47, 167.62);(149.07, 167.62);(157.76, 160.73);(150.57, 167.32);(169.46, 170.31);(152.97, 169.12);(169.16, 185.89);(150.57, 187.69);(137.08, 192.78);(137.08, 191.58);(170.05, 191.58);(154.77, 190.38);(135.58, 199.37);(134.98, 199.07);(102.91, 205.36);(100.21, 205.66)
2.2;videos/cuts_train/fall06.mp4;fallen;(173.83, 194.88);(175.33, 191.88);(174.13, 191.28);(142.63, 175.69);(170.23, 187.38);(132.13, 173.89);(163.63, 171.19);(173.83, 199.98);(133.33, 211.67);(141.43, 173.29);(190.93, 217.07);(150.73, 203.88);(151.63, 200.28);(171.43, 200.58);(134.53, 214.07);(166.03, 229.07);(166.03, 229.37)
2.23;videos/cuts_train/fall06.mp4;fallen;(168.82, 191.04);(170.62, 189.84);(168.82, 188.64);(157.44, 169.47);(165.83, 185.65);(162.23, 195.23);(126.58, 206.32);(161.93, 167.97);(139.46, 202.42);(144.26, 172.46);(144.26, 174.26);(124.48, 172.76);(152.35, 206.32);(147.85, 192.84);(133.47, 214.41);(183.81, 209.91);(166.13, 226.99)
2.27;videos/cuts_train/fall06.mp4;fallen;(168.73, 194.26);(172.33, 193.36);(168.73, 192.17);(160.65, 171.49);(158.85, 185.87);(158.25, 196.66);(156.15, 173.59);(120.52, 169.7);(120.52, 171.19);(136.69, 190.67);(145.97, 175.99);(121.12, 171.49);(121.72, 172.69);(146.87, 194.26);(134.0, 214.93);(94.47, 215.83);(166.93, 227.22)
2.3;videos/cuts_train/fall06.mp4;fallen;(164.39, 195.66);(155.4, 170.21);(162.89, 191.77);(160.79, 172.01);(158.39, 187.28);(159.59, 174.1);(153.3, 175.6);(171.28, 197.46);(120.32, 172.01);(135.01, 198.95);(188.37, 211.83);(131.11, 196.56);(120.62, 172.91);(126.01, 205.84);(134.41, 215.72);(97.53, 216.92);(168.29, 228.29)
2.33;videos/cuts_train/fall06.mp4;fallen;(171.47, 200.81);(100.73, 187.04);(101.03, 187.04);(100.73, 196.32);(165.47, 193.62);(109.72, 199.01);(111.22, 190.03);(117.51, 169.09);(118.11, 169.98);(104.33, 205.59);(169.07, 229.23);(160.08, 176.57);(119.61, 172.38);(140.3, 203.2);(134.9, 215.77);(188.26, 212.18);(168.77, 229.53)
2.37;videos/cuts_train/fall06.mp4;fallen;(170.65, 201.36);(99.36, 188.18);(170.05, 197.77);(166.76, 198.97);(164.96, 196.57);(108.94, 199.27);(109.84, 191.18);(128.71, 207.05);(115.53, 169.92);(101.75, 216.64);(101.16, 216.64);(161.37, 178.6);(119.73, 173.51);(139.2, 204.06);(135.9, 215.44);(99.66, 217.84);(170.65, 229.81)
2.4;videos/cuts_train/fall06.mp4;fallen;(171.84, 200.76);(172.14, 198.66);(170.04, 198.06);(166.45, 198.96);(164.65, 196.86);(114.07, 185.77);(113.77, 186.67);(135.02, 204.66);(120.35, 175.87);(102.09, 217.26);(101.2, 217.56);(159.56, 180.67);(118.56, 171.97);(137.71, 204.06);(149.09, 219.96);(100.9, 217.86);(187.7, 212.46)
2.47;videos/cuts_train/fall06.mp4;fallen;(172.0, 200.7);(108.15, 179.45);(170.2, 197.7);(113.85, 175.86);(165.11, 196.51);(115.05, 187.23);(115.35, 186.33);(133.63, 205.48);(170.5, 201.0);(104.26, 217.45);(184.29, 211.17);(160.01, 178.55);(170.5, 180.95);(136.93, 203.69);(174.4, 231.22);(102.46, 218.35);(186.09, 211.77)
2.5;videos/cuts_train/fall06.mp4;fallen;(107.49, 185.81);(107.19, 183.11);(105.39, 184.31);(115.28, 175.92);(165.65, 195.39);(110.79, 171.73);(114.68, 169.93);(117.08, 188.5);(112.89, 169.03);(104.79, 206.48);(104.49, 217.26);(160.55, 178.92);(170.74, 187.01);(138.07, 204.08);(135.67, 215.76);(169.25, 229.84);(169.25, 229.24)
2.53;videos/cuts_train/fall06.mp4;fallen;(107.71, 185.52);(109.21, 181.93);(106.21, 182.83);(116.11, 176.54);(165.91, 195.1);(111.01, 171.75);(120.31, 170.25);(114.31, 192.41);(111.91, 169.05);(104.41, 217.26);(104.71, 217.26);(159.31, 179.53);(163.51, 174.44);(138.61, 204.09);(135.91, 215.76);(103.51, 218.16);(169.51, 229.24)
2.57;videos/cuts_train/fall06.mp4;fallen;(106.73, 183.7);(108.23, 180.71);(104.63, 180.71);(115.72, 177.12);(165.17, 196.56);(116.62, 187.29);(118.12, 187.29);(130.71, 207.63);(116.32, 169.04);(104.04, 206.13);(104.33, 206.13);(157.08, 181.01);(166.07, 178.61);(139.7, 204.04);(136.7, 215.4);(170.87, 230.06);(187.05, 211.52)
2.6;videos/cuts_train/fall06.mp4;fallen;(106.53, 185.13);(107.13, 181.24);(170.99, 198.31);(114.92, 177.64);(164.39, 196.82);(108.93, 172.25);(118.52, 188.13);(117.92, 190.52);(108.93, 169.86);(103.23, 206.1);(105.03, 216.89);(156.6, 181.54);(171.29, 183.34);(139.81, 204.0);(135.91, 215.69);(170.99, 230.07);(189.27, 212.39)
2.63;videos/cuts_train/fall06.mp4;fallen;(173.79, 200.95);(107.55, 181.17);(171.99, 198.25);(113.84, 177.58);(165.7, 196.15);(109.65, 172.19);(117.44, 188.96);(118.94, 190.16);(109.35, 169.79);(103.95, 206.04);(104.85, 216.82);(154.01, 182.67);(154.01, 203.64);(140.82, 203.94);(135.42, 215.33);(169.89, 229.7);(189.97, 212.63)
