time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
0.77;videos/cuts_train/fall10.mp4;sitting;(237.28, 89.73);(238.78, 86.13);(235.48, 86.43);(251.37, 81.03);(250.77, 81.33);(269.35, 99.62);(247.77, 102.02);(257.06, 132.61);(239.68, 128.11);(221.99, 141.3);(215.1, 139.2);(263.65, 150.3);(251.37, 144.6);(211.5, 155.99);(204.01, 149.4);(220.2, 207.57);(209.41, 195.87)
0.8;videos/cuts_train/fall10.mp4;sitting;(235.33, 90.94);(237.13, 86.75);(233.53, 87.05);(250.3, 81.66);(249.7, 81.66);(267.07, 100.82);(247.01, 101.72);(255.39, 133.47);(238.92, 128.08);(221.26, 141.26);(215.27, 139.16);(263.77, 150.54);(252.1, 145.15);(211.38, 155.93);(205.99, 146.35);(219.46, 206.85);(208.08, 193.97)
0.83;videos/cuts_train/fall10.mp4;sitting;(233.49, 91.04);(235.28, 86.54);(231.99, 87.74);(247.86, 82.64);(247.56, 82.64);(264.33, 100.03);(245.46, 102.13);(254.44, 133.92);(237.98, 128.53);(221.21, 141.72);(213.13, 139.62);(263.13, 150.72);(252.05, 145.32);(211.03, 155.82);(205.64, 145.92);(219.11, 206.8);(207.74, 193.61)
0.87;videos/cuts_train/fall10.mp4;sitting;(232.54, 91.83);(234.34, 87.04);(230.75, 87.94);(245.71, 82.85);(245.11, 83.15);(262.17, 100.52);(243.02, 102.62);(252.0, 134.06);(236.44, 128.07);(220.87, 141.25);(212.49, 139.45);(263.67, 152.33);(251.7, 144.84);(210.7, 155.32);(205.01, 146.64);(218.78, 204.73);(207.11, 193.65)
0.9;videos/cuts_train/fall10.mp4;sitting;(229.7, 93.06);(231.8, 88.26);(228.21, 88.86);(245.26, 83.17);(244.66, 83.17);(261.41, 101.44);(243.16, 102.64);(250.64, 134.69);(235.98, 128.7);(220.43, 142.18);(213.55, 139.79);(264.11, 150.87);(252.14, 145.18);(211.15, 154.76);(204.57, 146.68);(219.23, 204.19);(207.56, 193.11)
0.93;videos/cuts_train/fall10.mp4;sitting;(227.41, 92.52);(229.51, 87.13);(225.62, 88.02);(241.8, 84.13);(241.8, 84.13);(259.77, 100.3);(241.5, 103.0);(250.19, 135.05);(236.1, 127.56);(220.52, 142.54);(214.83, 138.34);(264.27, 151.52);(253.48, 145.23);(211.23, 153.62);(204.64, 145.83);(218.72, 203.94);(205.84, 191.36)
0.97;videos/cuts_train/fall10.mp4;sitting;(225.46, 94.02);(226.95, 90.12);(223.66, 90.72);(238.92, 84.72);(238.92, 84.72);(258.07, 101.51);(240.42, 103.91);(247.3, 136.9);(233.84, 128.5);(219.18, 142.9);(212.0, 140.2);(264.05, 150.7);(252.69, 145.0);(210.5, 154.9);(203.92, 146.5);(220.07, 202.58);(206.61, 191.78)
1.0;videos/cuts_train/fall10.mp4;sitting;(223.14, 93.9);(224.94, 88.81);(221.04, 90.31);(236.32, 85.81);(236.32, 85.81);(254.29, 101.69);(238.12, 104.09);(245.01, 138.25);(232.72, 128.66);(218.35, 143.34);(211.46, 140.04);(263.58, 152.03);(252.49, 144.24);(210.26, 154.72);(203.37, 146.63);(219.54, 204.16);(208.16, 191.28)
1.03;videos/cuts_train/fall10.mp4;sitting;(220.84, 96.32);(222.33, 91.53);(218.74, 93.02);(233.1, 87.03);(232.81, 86.43);(251.06, 103.81);(237.89, 103.21);(242.98, 138.28);(229.81, 129.29);(216.35, 143.67);(212.16, 140.07);(263.03, 151.76);(250.76, 143.37);(211.26, 156.26);(203.78, 148.17);(219.94, 203.31);(208.57, 190.42)
1.07;videos/cuts_train/fall10.mp4;sitting;(218.1, 97.7);(219.9, 94.11);(215.99, 95.01);(231.6, 87.82);(231.3, 87.52);(249.3, 102.8);(236.4, 102.2);(241.2, 138.45);(228.9, 129.76);(212.99, 143.54);(211.19, 139.95);(262.21, 151.03);(250.5, 142.64);(210.89, 157.02);(203.39, 149.24);(220.5, 202.57);(209.69, 190.58)
1.1;videos/cuts_train/fall10.mp4;sitting;(215.21, 97.88);(216.4, 93.38);(213.11, 93.98);(227.17, 88.89);(225.98, 88.59);(244.83, 104.77);(233.16, 103.87);(239.14, 141.33);(225.98, 131.74);(208.62, 146.72);(210.12, 142.83);(261.29, 151.52);(251.71, 143.73);(210.12, 156.91);(204.13, 150.02);(220.89, 201.27);(211.32, 188.68)
1.13;videos/cuts_train/fall10.mp4;sitting;(213.05, 99.95);(214.25, 95.75);(210.96, 96.95);(223.55, 90.65);(223.25, 90.05);(240.34, 106.85);(232.55, 102.05);(237.04, 141.95);(226.25, 131.75);(209.46, 145.85);(211.26, 142.85);(260.13, 150.95);(251.14, 142.25);(210.06, 157.85);(204.96, 150.65);(221.45, 201.34);(212.16, 188.44)
1.17;videos/cuts_train/fall10.mp4;sitting;(208.75, 100.63);(211.44, 96.13);(206.65, 96.73);(221.91, 91.33);(223.7, 88.64);(238.65, 106.63);(229.68, 103.93);(234.17, 143.2);(224.0, 133.61);(206.35, 148.9);(208.75, 144.7);(259.89, 151.3);(250.92, 143.5);(210.24, 158.49);(204.26, 153.7);(221.01, 202.27);(212.93, 188.78)
1.2;videos/cuts_train/fall10.mp4;sitting;(206.63, 102.41);(207.83, 97.91);(203.94, 98.51);(217.41, 92.81);(217.41, 92.81);(234.77, 107.8);(227.88, 105.41);(232.37, 142.88);(222.2, 134.48);(206.93, 149.47);(208.43, 144.38);(259.31, 150.07);(250.03, 141.68);(209.33, 159.37);(207.83, 154.27);(221.6, 202.84);(214.11, 190.54)
1.23;videos/cuts_train/fall10.mp4;sitting;(203.15, 103.67);(204.95, 98.87);(200.15, 100.97);(214.54, 93.77);(213.94, 93.47);(231.94, 108.76);(225.94, 104.27);(229.54, 144.15);(219.94, 135.75);(205.55, 151.34);(207.35, 145.65);(258.64, 151.04);(248.44, 141.75);(209.15, 158.84);(213.94, 155.24);(221.44, 203.52);(227.44, 199.02)
1.27;videos/cuts_train/fall10.mp4;sitting;(198.74, 105.11);(199.94, 100.61);(195.45, 102.41);(210.71, 95.51);(211.01, 94.91);(228.65, 109.61);(221.18, 107.51);(226.26, 145.9);(217.89, 135.1);(203.53, 154.0);(205.62, 146.5);(259.16, 150.1);(248.09, 144.4);(208.61, 159.7);(211.6, 156.1);(222.97, 204.09);(228.05, 198.39)
1.3;videos/cuts_train/fall10.mp4;sitting;(194.91, 107.1);(196.4, 102.3);(191.61, 103.2);(206.29, 97.8);(207.49, 97.5);(223.68, 110.1);(218.88, 107.4);(222.48, 148.18);(214.09, 138.58);(200.9, 155.67);(203.0, 149.08);(259.34, 151.18);(248.25, 143.98);(209.29, 160.47);(210.19, 158.37);(223.68, 204.85);(226.97, 189.26)
1.33;videos/cuts_train/fall10.mp4;sitting;(192.64, 108.58);(194.74, 104.09);(189.04, 105.88);(204.62, 99.59);(203.43, 99.59);(220.5, 110.98);(215.11, 108.88);(218.41, 149.06);(210.92, 139.76);(198.03, 159.55);(199.53, 152.06);(257.96, 150.56);(246.27, 144.56);(210.32, 159.85);(206.72, 150.26);(224.1, 205.72);(227.4, 185.94)
1.37;videos/cuts_train/fall10.mp4;sitting;(188.33, 110.81);(190.12, 105.71);(184.43, 108.11);(200.02, 99.41);(200.32, 99.11);(215.61, 112.91);(210.81, 113.21);(214.41, 150.71);(207.21, 141.71);(194.92, 161.2);(194.92, 155.8);(256.98, 151.01);(243.79, 145.91);(209.61, 160.9);(207.51, 160.3);(222.8, 205.3);(227.0, 185.2)
1.4;videos/cuts_train/fall10.mp4;fall;(184.25, 113.4);(186.65, 108.3);(180.65, 110.4);(195.35, 104.1);(195.05, 104.1);(212.74, 114.9);(207.94, 114.3);(209.74, 153.58);(204.04, 142.49);(187.85, 167.37);(195.35, 154.18);(255.33, 149.68);(243.93, 145.18);(209.14, 162.88);(204.04, 158.98);(222.34, 204.56);(226.54, 181.77)
1.43;videos/cuts_train/fall10.mp4;fall;(180.62, 117.33);(182.12, 112.53);(177.32, 113.43);(189.62, 108.03);(190.22, 106.23);(207.93, 117.93);(202.22, 118.23);(204.32, 155.12);(198.92, 146.13);(183.62, 171.32);(190.22, 157.22);(253.83, 150.32);(235.53, 145.23);(208.53, 161.12);(207.02, 159.62);(222.63, 203.71);(226.53, 183.02)
1.47;videos/cuts_train/fall10.mp4;fall;(177.1, 121.21);(179.2, 115.51);(173.8, 117.61);(186.99, 110.71);(187.29, 108.91);(204.38, 121.51);(198.98, 119.41);(201.08, 159.9);(195.39, 148.2);(179.8, 175.5);(184.89, 163.8);(250.24, 148.2);(234.06, 144.0);(207.08, 162.3);(196.59, 150.0);(222.07, 203.69);(226.56, 182.69)
1.5;videos/cuts_train/fall10.mp4;fall;(174.76, 125.37);(175.36, 120.57);(171.46, 121.77);(181.96, 115.77);(185.26, 109.77);(202.35, 121.17);(196.65, 119.07);(198.45, 166.17);(192.16, 149.07);(175.06, 179.66);(185.56, 159.87);(249.75, 147.27);(235.35, 145.17);(209.55, 162.27);(196.35, 151.47);(221.55, 203.06);(225.75, 183.56)
1.53;videos/cuts_train/fall10.mp4;fall;(172.9, 129.53);(172.3, 125.63);(169.3, 125.93);(175.9, 122.03);(181.89, 111.54);(196.87, 128.03);(192.97, 118.14);(195.37, 167.3);(184.89, 154.41);(171.7, 183.18);(177.39, 170.29);(248.7, 148.41);(236.12, 144.22);(208.26, 163.1);(205.86, 162.8);(220.84, 203.27);(225.33, 182.88)
1.57;videos/cuts_train/fall10.mp4;fall;(172.07, 133.69);(169.97, 129.8);(167.57, 129.8);(169.67, 128.0);(177.16, 114.21);(195.14, 125.6);(189.15, 119.31);(189.15, 170.26);(186.15, 149.28);(167.57, 187.04);(172.97, 171.76);(248.78, 146.58);(230.5, 143.28);(205.63, 166.66);(202.03, 165.46);(221.21, 202.02);(225.41, 182.24)
1.6;videos/cuts_train/fall10.mp4;fall;(165.8, 135.46);(165.8, 131.57);(162.81, 133.06);(172.69, 125.28);(172.69, 119.59);(191.25, 129.17);(182.57, 125.28);(185.86, 174.68);(174.48, 162.4);(161.31, 191.74);(168.8, 174.38);(246.35, 145.04);(235.57, 138.75);(205.03, 168.09);(205.03, 166.89);(221.19, 201.32);(226.29, 181.86)
1.63;videos/cuts_train/fall10.mp4;fall;(163.22, 140.09);(162.62, 137.69);(159.62, 137.69);(167.71, 130.51);(169.51, 119.73);(188.69, 130.81);(180.0, 126.62);(180.0, 175.71);(171.31, 161.94);(158.12, 194.27);(164.42, 176.91);(245.02, 139.49);(247.41, 130.21);(203.37, 167.93);(205.76, 167.03);(221.05, 203.85);(224.94, 181.7)
1.67;videos/cuts_train/fall10.mp4;fall;(164.0, 144.62);(161.9, 141.32);(160.4, 141.62);(160.1, 139.52);(164.3, 121.83);(179.0, 150.32);(169.4, 145.22);(174.5, 182.4);(165.5, 170.71);(151.7, 199.49);(159.8, 181.2);(241.11, 141.32);(243.51, 129.93);(199.7, 169.21);(203.3, 167.41);(220.4, 201.29);(224.9, 182.4)
1.7;videos/cuts_train/fall10.mp4;fall;(157.9, 147.19);(156.4, 143.89);(155.2, 143.89);(158.2, 142.09);(162.39, 125.02);(177.97, 147.49);(171.08, 145.39);(168.68, 185.54);(162.69, 175.95);(145.31, 204.72);(153.7, 187.94);(239.4, 141.2);(235.2, 130.11);(198.65, 169.96);(202.54, 166.96);(219.62, 200.82);(224.71, 181.95)
1.73;videos/cuts_train/fall10.mp4;fall;(153.35, 151.01);(153.05, 148.61);(151.25, 148.01);(155.15, 145.92);(157.54, 127.36);(172.53, 154.0);(170.14, 131.25);(163.24, 188.43);(157.24, 180.65);(141.06, 208.19);(147.95, 193.82);(234.89, 142.92);(238.49, 132.45);(195.62, 171.96);(198.62, 169.87);(219.9, 200.11);(225.3, 182.44)
1.77;videos/cuts_train/fall10.mp4;fall;(156.85, 155.75);(152.35, 151.85);(150.55, 151.85);(152.65, 147.66);(156.55, 135.08);(175.14, 147.66);(174.84, 130.29);(156.85, 193.18);(156.55, 191.39);(135.86, 212.35);(135.86, 211.75);(231.23, 142.27);(236.03, 140.17);(194.04, 173.72);(196.14, 172.82);(219.83, 200.37);(226.13, 183.3)
1.8;videos/cuts_train/fall10.mp4;fall;(147.79, 159.19);(145.99, 155.6);(145.39, 155.6);(149.89, 152.3);(151.68, 134.01);(167.86, 156.2);(163.97, 137.61);(154.38, 196.97);(152.88, 194.87);(138.8, 206.86);(139.1, 206.26);(228.09, 141.51);(231.08, 144.21);(190.63, 175.68);(191.83, 175.38);(228.09, 183.48);(224.49, 182.58)
1.83;videos/cuts_train/fall10.mp4;fall;(149.64, 168.28);(146.04, 162.59);(145.14, 162.89);(147.84, 156.6);(147.84, 138.93);(166.41, 152.11);(160.12, 140.72);(150.53, 201.53);(150.23, 193.44);(136.46, 209.32);(135.86, 211.42);(224.52, 144.92);(228.71, 144.62);(185.58, 178.17);(186.18, 178.47);(219.13, 199.43);(224.52, 182.66)
1.87;videos/cuts_train/fall10.mp4;fall;(146.89, 166.97);(140.28, 164.28);(139.38, 163.38);(140.28, 161.28);(143.28, 146.92);(157.69, 166.07);(157.69, 144.83);(151.09, 206.47);(151.09, 206.47);(130.68, 221.13);(130.98, 220.53);(210.5, 134.65);(221.61, 150.51);(182.6, 182.53);(182.9, 182.23);(219.51, 198.69);(228.81, 184.62)
2.3;videos/cuts_train/fall10.mp4;fallen;(95.14, 202.48);(126.91, 235.47);(127.81, 235.17);(91.24, 193.18);(100.54, 181.48);(99.64, 207.88);(116.72, 175.78);(174.27, 198.28);(174.27, 198.58);(174.27, 196.48);(174.27, 194.68);(117.32, 177.28);(164.98, 191.98);(119.42, 180.88);(120.32, 188.98);(166.78, 196.48);(174.27, 195.58)
2.33;videos/cuts_train/fall10.mp4;fallen;(92.55, 208.07);(92.85, 202.09);(91.95, 202.68);(92.85, 194.6);(155.99, 232.62);(113.79, 196.7);(115.29, 178.43);(97.33, 222.44);(162.28, 204.18);(172.45, 200.29);(169.16, 199.39);(113.2, 234.42);(163.77, 200.59);(115.59, 184.72);(115.59, 186.82);(164.67, 201.49);(172.45, 201.49)
2.37;videos/cuts_train/fall10.mp4;fallen;(89.38, 209.63);(89.68, 207.24);(96.58, 239.55);(90.88, 197.67);(129.58, 180.61);(105.28, 194.97);(112.48, 182.71);(95.98, 228.78);(170.68, 181.51);(188.38, 216.51);(181.78, 206.04);(109.18, 239.55);(161.68, 204.25);(170.38, 181.81);(171.88, 183.01);(178.48, 186.9);(197.98, 180.02)
2.4;videos/cuts_train/fall10.mp4;fallen;(86.82, 208.51);(163.02, 193.88);(159.72, 224.64);(87.72, 203.44);(88.02, 203.14);(98.22, 197.17);(106.92, 187.31);(88.02, 231.5);(170.22, 235.68);(166.92, 178.95);(166.02, 178.95);(97.02, 238.67);(159.42, 207.91);(165.72, 178.95);(166.02, 178.95);(166.62, 178.95);(166.02, 178.95)
2.43;videos/cuts_train/fall10.mp4;fallen;(80.15, 219.22);(83.14, 216.82);(157.33, 231.82);(83.74, 233.92);(86.73, 195.52);(93.61, 208.12);(101.69, 194.32);(103.18, 190.12);(103.78, 189.82);(123.23, 188.62);(123.52, 188.32);(160.02, 212.62);(154.64, 211.72);(133.4, 187.72);(154.34, 210.52);(132.2, 189.52);(126.82, 189.82)
2.5;videos/cuts_train/fall10.mp4;fallen;(197.91, 204.32);(203.01, 209.12);(207.8, 203.12);(196.12, 219.62);(206.6, 204.62);(170.06, 231.61);(160.48, 231.61);(124.83, 186.93);(201.51, 173.74);(111.06, 196.53);(176.35, 211.52);(71.52, 238.51);(155.38, 222.61);(151.79, 171.04);(201.51, 174.64);(155.98, 167.44);(162.87, 170.44)
2.53;videos/cuts_train/fall10.mp4;fallen;(198.22, 201.66);(202.42, 203.75);(206.92, 202.26);(199.72, 214.21);(205.42, 203.15);(170.62, 228.86);(165.51, 229.76);(122.01, 187.01);(169.72, 232.75);(172.72, 210.93);(173.02, 210.93);(166.11, 228.56);(161.61, 231.55);(146.01, 165.79);(148.41, 170.87);(192.82, 160.7);(191.32, 166.38)
2.57;videos/cuts_train/fall10.mp4;fallen;(165.13, 218.8);(201.66, 203.5);(158.54, 216.1);(198.67, 211.3);(200.47, 203.5);(151.35, 231.1);(153.15, 231.1);(141.17, 163.61);(140.57, 164.21);(176.21, 209.2);(176.21, 208.6);(168.72, 230.5);(166.63, 233.2);(141.17, 164.51);(142.67, 166.31);(191.18, 157.91);(188.49, 164.51)
2.6;videos/cuts_train/fall10.mp4;fallen;(190.28, 198.79);(194.18, 200.29);(195.97, 198.19);(190.88, 211.09);(195.07, 198.49);(162.45, 213.79);(157.06, 231.19);(137.6, 163.09);(137.6, 164.29);(163.05, 210.79);(97.79, 234.49);(166.64, 231.49);(166.64, 232.99);(137.3, 164.29);(137.6, 164.59);(183.4, 164.59);(185.2, 164.59)
2.63;videos/cuts_train/fall10.mp4;fallen;(187.05, 199.07);(192.44, 204.16);(193.64, 199.37);(187.05, 211.06);(193.34, 200.57);(172.98, 226.65);(172.68, 228.14);(135.26, 162.5);(135.26, 163.7);(155.92, 203.86);(155.92, 202.67);(166.99, 230.84);(127.18, 220.65);(134.96, 163.7);(133.76, 162.2);(185.55, 162.5);(183.46, 164.0)
2.67;videos/cuts_train/fall10.mp4;fallen;(185.04, 200.29);(188.34, 203.28);(191.04, 201.48);(185.04, 210.47);(182.34, 155.96);(128.92, 226.64);(125.62, 223.94);(134.32, 162.85);(134.02, 163.45);(158.63, 207.47);(158.63, 206.58);(167.63, 234.13);(124.42, 221.25);(133.42, 163.45);(134.02, 163.45);(182.34, 164.95);(182.34, 166.45)
2.7;videos/cuts_train/fall10.mp4;fallen;(186.33, 201.34);(189.03, 205.83);(189.63, 203.44);(182.44, 206.73);(181.54, 221.7);(174.34, 228.58);(157.25, 238.16);(133.26, 163.04);(133.26, 164.23);(159.35, 208.83);(159.95, 208.83);(164.14, 234.86);(123.96, 224.69);(133.26, 163.64);(125.46, 221.99);(183.94, 168.12);(184.84, 168.12)
2.73;videos/cuts_train/fall10.mp4;fallen;(185.95, 204.54);(188.94, 207.23);(188.94, 204.54);(179.36, 210.22);(178.46, 224.28);(158.1, 233.25);(158.1, 233.55);(133.85, 162.98);(133.55, 164.17);(156.9, 206.63);(157.5, 204.24);(163.19, 234.14);(122.77, 222.48);(133.85, 164.17);(133.55, 164.17);(184.45, 169.85);(185.95, 169.85)
2.77;videos/cuts_train/fall10.mp4;fallen;(186.31, 206.1);(184.81, 209.09);(187.81, 206.1);(181.81, 210.28);(182.71, 225.53);(157.2, 231.81);(157.8, 232.11);(134.4, 163.04);(134.4, 163.64);(154.2, 205.2);(117.89, 227.33);(126.89, 224.34);(125.39, 227.33);(134.1, 163.94);(134.1, 163.64);(180.31, 172.91);(185.11, 172.61)
2.8;videos/cuts_train/fall10.mp4;fallen;(181.89, 208.03);(185.18, 210.72);(187.28, 209.53);(180.69, 222.42);(180.09, 224.82);(135.46, 229.02);(157.93, 231.71);(134.87, 163.35);(134.87, 164.25);(159.13, 215.52);(163.62, 215.22);(167.81, 235.91);(114.2, 235.91);(135.16, 164.55);(134.87, 164.55);(159.43, 211.02);(178.59, 177.74)
2.83;videos/cuts_train/fall10.mp4;fallen;(183.08, 207.99);(185.48, 211.88);(185.18, 210.68);(181.88, 219.05);(180.99, 226.23);(128.29, 229.22);(159.13, 233.1);(136.37, 163.46);(136.37, 164.05);(159.43, 219.05);(163.62, 216.06);(124.1, 223.24);(125.89, 229.22);(136.67, 164.95);(136.37, 163.75);(190.27, 183.78);(189.97, 184.68)
2.87;videos/cuts_train/fall10.mp4;fallen;(178.46, 226.42);(179.05, 210.53);(181.75, 223.12);(179.95, 213.23);(184.14, 213.53);(118.3, 228.82);(159.6, 234.82);(138.35, 164.06);(138.65, 164.36);(97.36, 219.83);(102.44, 231.52);(170.08, 238.41);(165.29, 238.41);(138.95, 164.96);(138.65, 164.36);(161.1, 214.73);(180.85, 183.85)
2.9;videos/cuts_train/fall10.mp4;fallen;(179.38, 225.96);(182.98, 220.87);(182.38, 219.97);(181.48, 210.08);(182.38, 211.58);(111.44, 230.15);(163.52, 234.35);(140.78, 165.14);(140.48, 165.14);(93.49, 221.47);(98.57, 231.65);(167.41, 238.24);(167.11, 238.24);(141.67, 166.34);(141.37, 165.14);(161.73, 213.38);(106.95, 231.05)
2.93;videos/cuts_train/fall10.mp4;fallen;(178.82, 226.97);(183.02, 206.01);(182.72, 219.49);(182.42, 210.2);(182.42, 211.1);(111.35, 231.47);(162.63, 233.26);(95.76, 237.16);(143.14, 165.58);(90.06, 220.98);(105.35, 231.47);(168.63, 237.16);(167.13, 237.16);(143.44, 165.88);(130.84, 209.6);(162.63, 211.4);(105.95, 230.57)
2.97;videos/cuts_train/fall10.mp4;fallen;(149.72, 206.41);(157.52, 200.12);(147.92, 201.92);(181.51, 207.31);(174.61, 229.8);(142.22, 228.3);(164.41, 233.69);(102.34, 232.49);(173.71, 219.9);(93.35, 224.1);(192.9, 202.52);(93.35, 237.89);(170.41, 237.89);(147.62, 171.34);(147.32, 172.54);(93.35, 223.5);(105.94, 230.4)
3.0;videos/cuts_train/fall10.mp4;fallen;(185.3, 193.3);(195.49, 205.59);(179.3, 187.6);(193.39, 211.89);(176.91, 229.58);(141.85, 221.19);(165.52, 233.78);(105.59, 229.58);(170.91, 218.19);(90.6, 220.59);(93.0, 222.99);(170.91, 237.98);(168.22, 232.88);(149.04, 171.1);(132.86, 207.99);(91.2, 220.59);(192.49, 202.59)
3.07;videos/cuts_train/fall10.mp4;fallen;(172.84, 229.3);(132.38, 212.33);(147.96, 202.5);(148.86, 213.82);(171.64, 231.09);(142.87, 218.88);(166.54, 232.87);(111.7, 231.09);(172.24, 237.93);(90.43, 221.56);(90.43, 221.26);(84.43, 239.72);(165.94, 230.49);(135.08, 206.97);(134.78, 207.56);(90.13, 220.66);(89.83, 220.37)
3.1;videos/cuts_train/fall10.mp4;fallen;(166.92, 216.87);(114.43, 225.23);(163.02, 214.49);(148.33, 213.89);(171.42, 231.79);(143.83, 220.75);(168.72, 233.88);(112.33, 231.2);(119.53, 230.3);(89.84, 220.46);(89.84, 220.46);(115.93, 239.85);(167.22, 230.6);(87.74, 234.18);(134.83, 208.82);(89.24, 220.16);(89.24, 220.16)
3.13;videos/cuts_train/fall10.mp4;fallen;(169.88, 215.12);(174.97, 213.33);(165.38, 213.63);(148.91, 214.52);(169.88, 231.32);(145.32, 220.22);(169.28, 233.42);(112.37, 231.62);(123.75, 229.82);(89.61, 219.62);(89.61, 219.92);(162.99, 238.51);(166.58, 230.42);(87.82, 234.32);(87.82, 234.02);(89.31, 219.92);(89.31, 219.62)
3.17;videos/cuts_train/fall10.mp4;fallen;(174.65, 226.36);(179.74, 225.47);(168.36, 214.44);(171.65, 224.27);(175.55, 231.73);(147.99, 226.36);(170.46, 234.11);(112.05, 231.43);(179.74, 239.47);(89.28, 220.1);(89.28, 220.1);(166.56, 237.09);(168.36, 230.24);(104.56, 226.66);(147.99, 220.4);(88.98, 220.4);(88.68, 219.8)
3.2;videos/cuts_train/fall10.mp4;fallen;(181.12, 237.94);(161.32, 210.74);(106.13, 228.38);(194.02, 221.5);(182.62, 230.17);(148.72, 221.8);(168.82, 233.16);(106.13, 227.78);(123.83, 237.94);(90.83, 221.5);(91.73, 223.0);(149.02, 218.81);(154.72, 221.2);(169.42, 177.57);(149.92, 220.31);(88.13, 218.22);(212.02, 225.09)
3.23;videos/cuts_train/fall10.mp4;fallen;(160.42, 209.38);(165.81, 210.28);(106.17, 228.26);(189.19, 221.36);(182.6, 229.45);(149.03, 221.06);(169.41, 233.05);(106.46, 227.96);(107.36, 228.56);(90.28, 221.36);(92.38, 223.76);(152.02, 217.47);(155.92, 220.76);(171.81, 178.82);(171.81, 178.52);(88.18, 218.67);(211.97, 219.87)
3.27;videos/cuts_train/fall10.mp4;fallen;(168.97, 213.63);(162.97, 210.64);(165.67, 210.64);(157.27, 209.44);(184.57, 231.28);(150.07, 219.91);(168.97, 232.48);(108.08, 227.99);(111.38, 232.48);(90.68, 221.71);(93.98, 223.8);(148.27, 217.82);(168.67, 225.9);(173.47, 178.92);(173.47, 178.92);(89.18, 219.61);(215.47, 224.7)
3.3;videos/cuts_train/fall10.mp4;fallen;(182.95, 236.71);(168.55, 211.51);(107.66, 227.41);(107.36, 230.71);(184.75, 231.01);(150.55, 220.21);(170.95, 233.11);(108.86, 228.31);(214.75, 217.81);(90.26, 221.41);(216.55, 227.41);(152.95, 216.31);(171.25, 225.91);(173.65, 179.42);(173.65, 178.82);(89.96, 220.21);(216.85, 225.01)
3.33;videos/cuts_train/fall10.mp4;fallen;(182.56, 236.65);(164.29, 210.6);(107.66, 227.07);(161.89, 211.79);(183.16, 230.66);(149.01, 218.98);(169.98, 232.16);(109.76, 228.57);(216.42, 220.18);(89.68, 221.38);(92.98, 223.77);(150.8, 216.59);(168.78, 225.87);(173.88, 179.15);(173.88, 178.25);(89.38, 220.18);(216.42, 224.97)
3.37;videos/cuts_train/fall10.mp4;fallen;(180.58, 236.73);(162.58, 210.37);(107.98, 227.15);(183.58, 231.04);(184.18, 230.74);(148.48, 221.16);(172.48, 233.44);(107.98, 228.65);(118.78, 236.13);(89.38, 221.16);(92.68, 223.55);(150.58, 215.47);(170.98, 225.95);(173.68, 179.52);(173.68, 178.63);(88.78, 219.96);(215.38, 223.85)
3.4;videos/cuts_train/fall10.mp4;fallen;(161.29, 207.65);(162.19, 209.75);(164.88, 208.85);(98.94, 233.69);(184.37, 231.6);(171.18, 233.69);(170.88, 233.39);(106.43, 228.6);(120.82, 236.09);(89.05, 221.12);(101.34, 231.3);(151.99, 217.83);(170.58, 225.91);(173.28, 178.92);(173.28, 178.02);(86.65, 219.32);(214.94, 225.31)
3.43;videos/cuts_train/fall10.mp4;fallen;(162.0, 207.28);(163.5, 209.98);(166.2, 209.68);(183.6, 230.64);(184.2, 230.64);(172.8, 233.03);(172.5, 232.73);(106.49, 228.24);(117.9, 235.43);(86.39, 220.16);(106.19, 232.43);(152.4, 216.56);(171.0, 217.16);(172.2, 179.14);(172.5, 178.84);(86.69, 219.86);(215.41, 224.95)
3.47;videos/cuts_train/fall10.mp4;fallen;(179.79, 239.4);(162.09, 209.23);(105.11, 228.35);(179.49, 232.23);(182.79, 232.23);(109.91, 239.4);(171.39, 233.13);(170.79, 177.86);(170.49, 178.16);(88.31, 221.18);(88.91, 221.47);(153.7, 215.2);(171.09, 225.96);(170.79, 179.95);(170.79, 178.75);(86.51, 219.98);(215.78, 224.16)
3.5;videos/cuts_train/fall10.mp4;fallen;(165.96, 207.08);(162.96, 209.78);(107.54, 226.58);(189.03, 219.08);(191.12, 217.88);(171.95, 232.28);(171.35, 231.98);(105.74, 228.08);(211.8, 216.68);(85.67, 219.98);(107.24, 232.88);(150.38, 214.88);(169.85, 216.98);(170.45, 179.49);(170.75, 179.19);(85.67, 219.68);(213.59, 221.48)
3.53;videos/cuts_train/fall10.mp4;fallen;(105.22, 228.39);(163.71, 209.57);(104.92, 228.39);(182.0, 223.91);(182.0, 231.97);(114.82, 235.86);(117.82, 234.07);(103.42, 227.19);(167.91, 178.5);(83.62, 220.02);(100.42, 233.17);(152.01, 215.24);(167.31, 219.73);(169.11, 180.89);(168.51, 179.1);(83.32, 219.13);(213.8, 222.41)
3.57;videos/cuts_train/fall10.mp4;fallen;(165.47, 208.19);(161.57, 206.1);(105.16, 228.83);(195.77, 220.45);(181.37, 233.31);(174.77, 230.62);(171.47, 231.52);(168.47, 179.19);(168.47, 179.48);(85.36, 220.45);(109.06, 234.51);(150.47, 215.97);(169.07, 221.35);(168.47, 179.78);(168.77, 179.19);(84.16, 219.56);(213.47, 221.65)
